UserID,CodeID,Duration,TimeTotal,Correct,Answer,TimeStamp,rank
7,97,10716,10716,T,2,"2016-03-29 19:03:02",27
3,123,19103,19103,T,3,"2016-03-29 19:03:17",82
7,86,41598,41598,T,"4 0","2016-03-29 19:03:44",28
7,91,29643,29643,T,e,"2016-03-29 19:04:14",29
7,53,22429,22429,T,1,"2016-03-29 19:04:37",30
7,11,65186,65186,T,true,"2016-03-29 19:05:43",31
7,20,24135,24135,T,"6 -1","2016-03-29 19:06:07",32
7,124,11974,11974,T,10,"2016-03-29 19:06:20",33
7,31,37692,37692,T,7,"2016-03-29 19:06:58",34
7,109,11766,11766,T,3,"2016-03-29 19:07:10",35
7,67,16390,16390,F,abcdef,"2016-03-29 19:07:27",36
7,65,22381,22381,T,"8 8","2016-03-29 19:07:49",37
7,78,23212,23212,T,"4 7","2016-03-29 19:08:13",38
7,41,35606,35606,T,21,"2016-03-29 19:08:49",39
7,6,18230,18230,T,true,"2016-03-29 19:09:08",40
7,104,6642,6642,T,g,"2016-03-29 19:09:15",41
7,98,5830,5830,T,2,"2016-03-29 19:09:21",42
7,94,10098,10098,T,d,"2016-03-29 19:09:31",43
7,26,10231,10231,T,5,"2016-03-29 19:09:42",44
7,116,7826,7826,T,2,"2016-03-29 19:09:50",45
7,56,11707,11707,T,true,"2016-03-29 19:10:02",46
7,121,11711,11711,F,2,"2016-03-29 19:10:14",47
7,49,11747,11747,T,1,"2016-03-29 19:10:27",48
7,80,32304,32304,T,"6 8","2016-03-29 19:10:59",49
7,85,53429,53429,T,"2 0","2016-03-29 19:11:53",50
7,14,10413,10413,T,"3 5","2016-03-29 19:12:04",51
7,71,27153,27153,T,"2 1","2016-03-29 19:12:31",52
7,36,17416,17416,T,"5 5","2016-03-29 19:12:49",53
7,5,6137,6137,T,true,"2016-03-29 19:12:56",54
7,105,7855,7855,F,13,"2016-03-29 19:13:04",55
7,12,8352,8352,T,true,"2016-03-29 19:13:13",56
7,66,22115,22115,T,"8 8","2016-03-29 19:13:35",57
7,77,47470,47470,T,"3 9","2016-03-29 19:14:23",58
7,92,9610,9610,T,b,"2016-03-29 19:14:33",59
7,55,28183,28183,T,true,"2016-03-29 19:15:02",60
7,24,17384,17384,T,"5 3","2016-03-29 19:15:20",61
7,79,25789,25789,T,"4 10","2016-03-29 19:15:46",62
7,89,62115,62652,T,2,"2016-03-29 19:16:49",63
7,38,7043,7043,T,126,"2016-03-29 19:16:56",64
7,123,12794,12794,T,3,"2016-03-29 19:17:10",65
7,50,9658,9658,T,1,"2016-03-29 19:17:20",66
7,43,49562,49562,T,def,"2016-03-29 19:18:10",67
7,110,9755,9755,T,3,"2016-03-29 19:18:20",68
7,17,25108,25108,T,"false 1","2016-03-29 19:18:45",69
7,7,7351,7351,T,0,"2016-03-29 19:18:53",70
7,99,6438,6438,T,1,"2016-03-29 19:19:00",71
7,32,15941,15941,T,9,"2016-03-29 19:19:16",72
7,68,37854,37854,T,abcdefabcdef,"2016-03-29 19:19:55",73
7,23,12358,12358,T,"1 4","2016-03-29 19:20:07",74
7,60,11615,11615,T,true,"2016-03-29 19:20:19",75
7,115,15047,15047,T,1,"2016-03-29 19:20:35",76
7,83,51483,51483,T,"5 5 2","2016-03-29 19:21:27",77
7,30,4623,4623,T,9,"2016-03-29 19:21:32",78
7,54,15714,15714,T,1,"2016-03-29 19:21:48",79
7,42,9471,9471,T,21,"2016-03-29 19:21:58",80
7,48,21634,21634,T,4,"2016-03-29 19:22:20",81
7,18,18876,18876,T,"false 1","2016-03-29 19:22:39",82
7,112,22074,22074,T,"8 3","2016-03-29 19:23:02",83
8,8,9025,9025,T,6,"2016-04-01 16:03:46",0
8,3,16865,16865,T,true,"2016-04-01 16:04:51",2
8,80,32041,33540,T,"6 8","2016-04-01 16:05:25",3
8,100,17656,17656,T,1,"2016-04-01 16:05:42",4
8,31,23642,75262,T,7,"2016-04-01 16:06:58",5
8,111,42137,56672,F,"7 3","2016-04-01 16:07:55",6
8,50,26682,26682,T,1,"2016-04-01 16:08:22",7
8,14,69739,161334,T,"3 5","2016-04-01 16:11:03",8
8,88,56072,113691,T,1,"2016-04-01 16:12:57",9
8,63,63807,63991,F,"7 ?","2016-04-01 16:14:01",10
8,20,26612,26612,T,"6 -1","2016-04-01 16:14:28",11
8,104,8952,8952,T,g,"2016-04-01 16:14:37",12
8,25,10381,10381,T,5,"2016-04-01 16:14:48",13
8,7,14355,14355,T,0,"2016-04-01 16:15:02",14
8,69,73778,94865,T,"4 5","2016-04-01 16:16:37",15
8,75,11341,11341,F,true,"2016-04-01 16:16:49",16
8,116,27526,31265,F,3,"2016-04-01 16:17:21",17
8,45,21496,24172,F,5,"2016-04-01 16:17:45",18
8,92,18456,18456,T,b,"2016-04-01 16:18:04",19
8,110,15106,15106,T,3,"2016-04-01 16:18:19",20
8,124,7940,7940,T,10,"2016-04-01 16:18:27",21
8,82,49381,49381,T,"2 7","2016-04-01 16:19:17",22
8,33,11513,11513,T,6,"2016-04-01 16:19:29",23
8,62,20081,20081,T,"2 1","2016-04-01 16:19:49",24
8,49,11367,11367,T,1,"2016-04-01 16:20:01",25
8,105,7001,7001,F,13,"2016-04-01 16:20:08",26
8,22,11299,11299,T,"true 1","2016-04-01 16:20:19",27
8,56,13687,13687,T,true,"2016-04-01 16:20:33",28
8,86,30946,44411,T,"4 0","2016-04-01 16:21:18",29
8,68,28816,28816,F,"abcdef abcdef","2016-04-01 16:21:47",30
8,4,13382,13382,T,true,"2016-04-01 16:22:01",31
8,26,4675,4675,T,5,"2016-04-01 16:22:05",32
8,93,16478,16478,T,v,"2016-04-01 16:22:22",33
8,74,12735,12735,T,true,"2016-04-01 16:22:35",34
8,9,17795,17795,F,false,"2016-04-01 16:22:53",35
8,81,18993,18993,F,"1 5","2016-04-01 16:23:12",36
8,99,5370,5370,T,1,"2016-04-01 16:23:18",37
8,61,22395,22395,F,"? 1","2016-04-01 16:23:41",38
8,44,26402,26402,F,c,"2016-04-01 16:24:07",39
8,106,7041,7041,T,23,"2016-04-01 16:24:14",40
8,15,13689,13689,T,"true 1","2016-04-01 16:24:28",41
8,109,22463,22463,F,2,"2016-04-01 16:24:51",42
8,19,9651,9651,F,"2 1","2016-04-01 16:25:14",44
8,85,22614,29390,T,"2 0","2016-04-01 16:25:43",45
8,28,5797,5797,T,6,"2016-04-01 16:25:49",46
8,32,13898,13898,T,9,"2016-04-01 16:26:03",47
8,118,25839,29391,F,5,"2016-04-01 16:26:33",48
8,79,18709,18709,F,"4 12","2016-04-01 16:26:52",49
8,58,13239,13239,T,false,"2016-04-01 16:27:05",50
8,73,6108,6108,T,true,"2016-04-01 16:27:12",51
8,121,14861,14861,T,4,"2016-04-01 16:27:27",52
8,98,8523,8523,T,2,"2016-04-01 16:27:36",53
8,43,39742,43224,T,def,"2016-04-01 16:28:19",54
8,67,31231,31231,F,"abcdef abcdef","2016-04-01 16:28:50",55
8,10,6508,6508,T,true,"2016-04-01 16:28:57",56
8,13,10919,10919,T,"3 5","2016-04-01 16:29:08",57
8,94,7338,7338,T,d,"2016-04-01 16:29:16",58
8,64,13602,13602,F,"6 7","2016-04-01 16:29:30",59
8,112,18348,18348,T,"8 3","2016-04-01 16:29:48",60
8,87,26730,50489,T,4,"2016-04-01 16:30:39",61
8,21,9500,9500,T,"true 1","2016-04-01 16:30:49",62
8,34,13931,13931,T,6,"2016-04-01 16:31:03",63
8,117,62005,65049,T,4,"2016-04-01 16:32:08",64
8,55,20898,20898,F,false,"2016-04-01 16:32:29",65
8,123,12668,12668,T,3,"2016-04-01 16:32:42",66
8,38,9229,9229,T,126,"2016-04-01 16:32:52",67
8,51,24147,24147,T,2,"2016-04-01 16:33:16",68
8,103,17648,17648,F,104,"2016-04-01 16:33:34",69
8,2,20139,20139,T,false,"2016-04-01 16:33:54",70
8,76,6793,6793,T,false,"2016-04-01 16:34:01",71
8,97,4317,4317,T,2,"2016-04-01 16:34:06",72
8,46,13503,13503,T,1,"2016-04-01 16:34:20",73
8,70,12527,12527,T,"4 5","2016-04-01 16:34:32",74
8,16,5349,5349,T,"true 1","2016-04-01 16:34:38",75
8,91,4029,4029,T,e,"2016-04-01 16:34:42",76
8,27,9210,9210,T,4,"2016-04-01 16:34:52",77
8,115,5624,5624,T,1,"2016-04-01 16:34:57",78
8,122,10264,10264,T,4,"2016-04-01 16:35:08",79
8,57,20811,20811,T,false,"2016-04-01 16:35:29",80
8,52,14037,14037,T,2,"2016-04-01 16:35:43",81
8,37,14043,14043,F,126,"2016-04-01 16:35:57",82
8,1,20497,20497,T,false,"2016-04-01 16:36:18",83
10,77,36075,36843,F,"0 9","2016-04-01 20:52:03",0
10,104,8429,8429,T,g,"2016-04-01 20:52:11",1
10,32,32823,32823,T,9,"2016-04-01 20:52:44",2
10,79,46447,59916,F,"2 10","2016-04-01 20:53:44",3
10,60,35745,35745,F,false,"2016-04-01 20:54:20",4
10,42,9570,9570,F,36,"2016-04-01 20:54:30",5
10,91,26964,26964,F,segfault,"2016-04-01 20:54:57",6
10,23,29714,29714,T,"1 4","2016-04-01 20:55:27",7
10,86,61509,61509,T,"4 0","2016-04-01 20:56:28",8
10,54,52611,52611,T,1,"2016-04-01 20:57:21",9
10,5,14249,14249,T,true,"2016-04-01 20:57:35",10
10,120,27072,27072,T,32,"2016-04-01 20:58:03",11
10,12,10316,10316,T,true,"2016-04-01 20:58:13",12
10,97,15535,15535,T,2,"2016-04-01 20:58:29",13
10,18,24163,24163,T,"false 1","2016-04-01 20:58:53",14
10,61,46159,46159,F,"1 2","2016-04-01 20:59:39",15
10,67,62761,62761,T,abcdefabcdef,"2016-04-01 21:00:42",16
10,78,37926,37926,T,"4 7","2016-04-01 21:01:20",17
10,110,18365,18365,T,3,"2016-04-01 21:01:39",18
10,44,25877,25877,T,cdef,"2016-04-01 21:02:05",19
10,30,17345,17345,T,9,"2016-04-01 21:02:22",20
10,95,20255,20255,F,segfault,"2016-04-01 21:02:43",21
10,108,70728,70728,T,0,"2016-04-01 21:03:54",22
10,59,26822,26822,T,true,"2016-04-01 21:04:21",23
10,121,36438,36438,F,2,"2016-04-01 21:04:57",24
10,24,27554,42424,T,"5 3","2016-04-01 21:05:40",25
10,102,5669,5669,T,0,"2016-04-01 21:05:46",26
10,14,54400,55636,T,"3 5","2016-04-01 21:06:41",27
10,80,61361,61361,T,"6 8","2016-04-01 21:07:43",28
10,37,28826,28826,T,62,"2016-04-01 21:08:12",29
10,50,43193,43193,T,1,"2016-04-01 21:08:55",30
10,68,29659,29659,T,abcdefabcdef,"2016-04-01 21:09:25",31
10,48,19240,19240,T,4,"2016-04-01 21:09:44",32
10,11,12142,12142,T,true,"2016-04-01 21:09:56",33
10,119,56265,56265,F,261,"2016-04-01 21:10:53",34
10,66,59177,59177,F,"4 8","2016-04-01 21:11:52",35
10,31,81794,81794,T,7,"2016-04-01 21:13:14",36
10,126,52496,59391,T,9,"2016-04-01 21:14:14",37
10,74,40794,49696,T,true,"2016-04-01 21:15:03",38
10,101,9967,9967,T,0,"2016-04-01 21:15:13",39
10,90,67153,67153,T,4,"2016-04-01 21:16:21",40
10,13,88931,88931,T,"3 5","2016-04-01 21:17:50",41
10,109,36329,36329,T,3,"2016-04-01 21:18:26",42
10,83,118888,118888,F,"3 5 2","2016-04-01 21:20:25",43
10,1,59967,59967,T,false,"2016-04-01 21:21:25",44
10,41,32936,32936,T,21,"2016-04-01 21:21:59",45
10,49,36859,36859,T,1,"2016-04-01 21:22:35",46
10,55,34624,34624,T,true,"2016-04-01 21:23:10",47
10,103,33001,33001,F,a,"2016-04-01 21:23:43",48
10,29,7162,7162,T,5,"2016-04-01 21:23:51",49
10,36,70418,76454,T,"5 5","2016-04-01 21:25:07",50
10,125,13291,13291,T,7,"2016-04-01 21:25:21",51
10,62,21245,21245,T,"2 1","2016-04-01 21:25:42",52
10,43,29631,29631,T,def,"2016-04-01 21:26:12",53
10,98,14587,14587,T,2,"2016-04-01 21:26:26",54
10,71,22787,22787,T,"2 1","2016-04-01 21:26:49",55
10,17,47038,47038,T,"false 1","2016-04-01 21:27:36",56
10,113,98784,98784,T,7,"2016-04-01 21:29:15",57
10,73,9599,9599,T,true,"2016-04-01 21:29:25",58
10,89,70999,70999,T,2,"2016-04-01 21:30:36",59
10,115,22233,22233,T,1,"2016-04-01 21:30:58",60
10,20,80376,80376,T,"6 -1","2016-04-01 21:32:19",61
10,7,46563,46563,T,0,"2016-04-01 21:33:06",62
10,92,7591,7591,T,b,"2016-04-01 21:33:13",63
10,56,16601,16601,T,true,"2016-04-01 21:33:30",64
10,35,22142,22142,T,"2 2","2016-04-01 21:33:52",65
10,107,22630,22630,T,0,"2016-04-01 21:34:15",66
10,6,14474,14474,T,true,"2016-04-01 21:34:30",67
10,53,30651,30651,T,1,"2016-04-01 21:35:00",68
10,65,130509,130509,T,"8 8","2016-04-01 21:37:11",69
10,26,9531,9531,T,5,"2016-04-01 21:37:21",70
10,47,49963,49963,T,3,"2016-04-01 21:38:11",71
10,85,67437,72792,T,"2 0","2016-04-01 21:39:24",72
10,84,39488,39488,F,"2 11 0","2016-04-01 21:40:03",73
10,19,88531,88531,T,"3 1","2016-04-01 21:41:32",74
10,38,14126,14126,T,126,"2016-04-01 21:41:46",75
10,8,5321,5321,T,6,"2016-04-01 21:41:52",76
10,72,9321,9321,T,"2 1","2016-04-01 21:42:01",77
10,122,14628,14628,T,4,"2016-04-01 21:42:16",78
10,96,12200,12200,T,e,"2016-04-01 21:42:28",79
10,116,18052,18052,T,2,"2016-04-01 21:42:46",80
10,2,19724,19724,T,false,"2016-04-01 21:43:06",81
10,114,44468,44468,T,8,"2016-04-01 21:43:51",82
10,25,22324,22324,T,5,"2016-04-01 21:44:13",83
11,31,23493,23493,F,3,"2016-04-07 19:35:22",0
11,51,49682,49682,T,2,"2016-04-07 19:36:12",1
11,57,28954,28954,T,false,"2016-04-07 19:36:42",2
11,69,47911,49386,T,"4 5","2016-04-07 19:37:32",3
11,19,23867,23867,T,"3 1","2016-04-07 19:37:57",4
11,81,38639,38639,F,"1 5","2016-04-07 19:38:36",5
11,61,28932,28932,T,"2 1","2016-04-07 19:39:06",6
11,46,25691,26310,T,1,"2016-04-07 19:39:33",7
11,8,8919,8919,T,6,"2016-04-07 19:39:42",8
11,118,51588,72180,T,4,"2016-04-07 19:40:55",9
11,76,16850,16850,T,false,"2016-04-07 19:41:13",10
11,93,43000,100043,F,c,"2016-04-07 19:42:54",11
11,1,25358,28427,T,false,"2016-04-07 19:43:23",12
11,15,19220,19220,T,"true 1","2016-04-07 19:43:43",13
11,26,20317,20317,T,5,"2016-04-07 19:44:04",14
11,98,14546,14546,T,2,"2016-04-07 19:44:19",15
11,58,27444,27444,T,false,"2016-04-07 19:44:47",16
11,124,13451,13451,T,10,"2016-04-07 19:45:02",17
11,110,26527,30988,T,3,"2016-04-07 19:45:33",18
11,38,10525,10525,T,126,"2016-04-07 19:45:45",19
11,68,44062,44062,T,abcdefasbcdef,"2016-04-07 19:46:29",20
11,106,19866,19866,T,23,"2016-04-07 19:46:50",21
11,82,12774,12774,T,"2 7","2016-04-07 19:47:03",22
11,21,19399,19399,T,"true 1","2016-04-07 19:47:24",23
11,75,30489,36988,T,false,"2016-04-07 19:48:01",24
11,91,53302,84089,T,e,"2016-04-07 19:49:26",25
11,117,27753,28586,T,4,"2016-04-07 19:49:55",26
11,4,14872,14872,T,true,"2016-04-07 19:50:11",27
11,63,34899,34899,T,"7 7","2016-04-07 19:50:47",28
11,49,18212,18212,T,1,"2016-04-07 19:51:06",29
11,123,15295,15295,T,3,"2016-04-07 19:51:22",30
11,28,9027,9027,T,6,"2016-04-07 19:51:31",31
11,55,27141,27141,T,true,"2016-04-07 19:51:59",32
11,45,24750,30211,T,2,"2016-04-07 19:52:30",33
11,10,35796,45704,T,true,"2016-04-07 19:53:17",34
11,105,38144,38144,T,11,"2016-04-07 19:53:55",35
11,16,16542,16542,T,"true 1","2016-04-07 19:54:25",37
11,109,12494,12494,T,3,"2016-04-07 19:54:38",38
11,115,12181,12181,T,1,"2016-04-07 19:54:51",39
11,70,24256,24256,T,"4 5","2016-04-07 19:55:16",40
11,88,45468,108857,T,1,"2016-04-07 19:57:06",41
11,64,19187,19187,T,"7 7","2016-04-07 19:57:26",42
11,94,15486,15486,T,d,"2016-04-07 19:57:42",43
11,99,10455,10455,T,1,"2016-04-07 19:57:53",44
11,34,24726,24726,T,6,"2016-04-07 19:58:19",45
11,122,11239,11239,T,4,"2016-04-07 19:58:31",46
11,7,16128,16128,T,0,"2016-04-07 19:58:47",47
11,73,14528,14528,T,true,"2016-04-07 19:59:03",48
11,27,6751,6751,T,4,"2016-04-07 19:59:10",49
11,37,23133,23133,F,126,"2016-04-07 19:59:34",50
11,44,39460,46835,F,c,"2016-04-07 20:00:22",51
11,104,13651,13651,T,g,"2016-04-07 20:00:36",52
11,67,26231,26231,T,abcdefabcdef,"2016-04-07 20:01:03",53
11,116,16314,16314,T,2,"2016-04-07 20:01:20",54
11,87,22750,22750,F,5,"2016-04-07 20:01:43",55
11,52,22104,22104,T,2,"2016-04-07 20:02:06",56
11,56,25974,40180,T,true,"2016-04-07 20:02:47",57
11,20,21793,21793,T,"6 -1","2016-04-07 20:03:10",58
11,100,5845,5845,T,1,"2016-04-07 20:03:17",59
11,14,16553,16553,T,"3 5","2016-04-07 20:03:34",60
11,92,11028,11028,T,b,"2016-04-07 20:03:46",61
11,121,21543,21543,T,4,"2016-04-07 20:04:08",62
11,79,26248,36883,T,"4 10","2016-04-07 20:04:46",63
12,71,25082,25082,F,"1 2","2016-04-07 20:05:16",0
12,35,22850,22850,F,"2 1","2016-04-07 20:05:39",1
11,62,33366,34207,T,"2 1","2016-04-07 20:05:56",65
12,22,27092,27092,T,"true 1","2016-04-07 20:06:07",2
11,103,26660,43656,F,1,"2016-04-07 20:06:41",66
12,126,25771,33418,T,9,"2016-04-07 20:06:41",3
12,117,23339,23339,T,4,"2016-04-07 20:07:07",4
11,33,35982,52389,F,10,"2016-04-07 20:07:34",67
12,18,30011,30011,T,"false 1","2016-04-07 20:07:37",5
12,111,25486,25486,T,"5 3","2016-04-07 20:08:03",6
11,111,34570,51710,T,"5 3","2016-04-07 20:08:26",68
12,95,21956,50038,F,a,"2016-04-07 20:08:53",7
12,42,19716,19716,T,21,"2016-04-07 20:09:13",8
12,59,23826,23826,T,true,"2016-04-07 20:09:37",9
11,85,53897,88489,T,"2 0","2016-04-07 20:09:55",69
12,9,26087,26087,T,true,"2016-04-07 20:10:03",10
11,3,8696,8696,T,true,"2016-04-07 20:10:05",70
11,22,12149,12149,T,"true 1","2016-04-07 20:10:17",71
11,74,6784,6784,T,true,"2016-04-07 20:10:25",72
11,9,5673,5673,T,true,"2016-04-07 20:10:31",73
11,97,11376,11376,T,2,"2016-04-07 20:10:43",74
12,51,54167,54167,F,1,"2016-04-07 20:10:58",11
11,13,15672,15672,T,"3 5","2016-04-07 20:11:00",75
12,108,39097,39097,T,0,"2016-04-07 20:11:37",12
11,43,23908,42888,F,d,"2016-04-07 20:11:43",76
12,65,43753,43753,T,"8 8","2016-04-07 20:12:21",13
12,101,18167,18167,T,0,"2016-04-07 20:12:39",14
11,50,39607,68351,T,1,"2016-04-07 20:12:53",77
11,80,20032,20032,T,"6 8","2016-04-07 20:13:13",78
11,25,6911,6911,T,5,"2016-04-07 20:13:21",79
12,78,47206,50070,T,"4 7","2016-04-07 20:13:30",15
11,32,13395,13395,T,9,"2016-04-07 20:13:35",80
12,3,31274,31274,T,true,"2016-04-07 20:14:01",16
11,112,23571,29733,F,"3 8","2016-04-07 20:14:06",81
12,70,27866,27866,T,"4 5","2016-04-07 20:14:29",17
11,86,25425,53245,T,"4 0","2016-04-07 20:15:00",82
11,2,17897,17897,T,false,"2016-04-07 20:15:18",83
12,88,63587,114322,F,5,"2016-04-07 20:16:24",18
12,33,27643,27643,T,6,"2016-04-07 20:16:52",19
12,29,15424,15424,T,5,"2016-04-07 20:17:08",20
12,83,61371,68633,T,"5 5 2","2016-04-07 20:18:16",21
12,15,19164,19164,T,"true 1","2016-04-07 20:18:36",22
12,94,26514,50116,F,a,"2016-04-07 20:19:26",23
12,52,42263,42263,T,2,"2016-04-07 20:20:09",24
12,12,13478,13478,T,true,"2016-04-07 20:20:23",25
12,48,39869,39869,F,9,"2016-04-07 20:21:03",26
12,63,32713,62012,F,"7 3","2016-04-07 20:22:05",27
12,77,25268,40371,F,"3 6","2016-04-07 20:22:46",28
12,60,42900,42900,T,true,"2016-04-07 20:23:29",29
12,107,47008,47008,F,208,"2016-04-07 20:24:16",30
12,90,53279,53279,T,4,"2016-04-07 20:25:09",31
12,120,59209,60852,T,32,"2016-04-07 20:26:10",32
12,72,25592,25592,T,"2 1","2016-04-07 20:26:36",33
12,125,22514,22514,T,7,"2016-04-07 20:27:00",34
12,34,26610,26610,T,6,"2016-04-07 20:27:27",35
12,5,18128,18128,F,false,"2016-04-07 20:27:45",36
12,93,26568,26568,F,c,"2016-04-07 20:28:12",37
12,113,61820,61820,T,7,"2016-04-07 20:29:14",38
12,82,15213,15213,T,"2 7","2016-04-07 20:29:29",39
12,47,17645,17645,T,3,"2016-04-07 20:30:23",41
12,10,7696,7696,T,true,"2016-04-07 20:30:31",42
12,99,11069,11069,T,1,"2016-04-07 20:30:42",43
12,27,8110,8110,T,4,"2016-04-07 20:30:51",44
12,76,11964,11964,T,false,"2016-04-07 20:31:03",45
12,24,25376,25376,T,"5 3","2016-04-07 20:31:28",46
12,69,35809,35809,T,"4 5","2016-04-07 20:32:04",47
12,123,16459,16459,T,3,"2016-04-07 20:32:21",48
12,106,8620,8620,T,23,"2016-04-07 20:32:29",49
12,96,20585,20585,T,e,"2016-04-07 20:32:50",50
12,57,22072,22072,T,false,"2016-04-07 20:33:12",51
12,36,14664,14664,T,"5 5","2016-04-07 20:33:27",52
12,87,50945,50945,T,4,"2016-04-07 20:34:18",53
12,66,25263,25263,F,"8 4","2016-04-07 20:34:44",54
12,41,22031,22031,T,21,"2016-04-07 20:35:06",55
12,17,20560,20560,T,"false 1","2016-04-07 20:35:28",56
12,84,34902,44606,F,"2 11 0","2016-04-07 20:36:12",57
12,119,9769,9769,F,261,"2016-04-07 20:36:22",58
12,28,7449,7449,T,6,"2016-04-07 20:36:30",59
12,21,11395,11395,T,"true 1","2016-04-07 20:36:41",60
12,100,7326,7326,T,1,"2016-04-07 20:36:49",61
12,6,18822,18822,F,false,"2016-04-07 20:37:08",62
12,105,5994,5994,F,13,"2016-04-07 20:37:14",63
12,124,20244,20244,T,10,"2016-04-07 20:37:36",64
12,75,17861,17861,F,true,"2016-04-07 20:37:55",65
12,53,25982,38416,T,1,"2016-04-07 20:38:33",66
12,112,24965,24965,T,"8 3","2016-04-07 20:38:58",67
12,46,9003,9003,T,1,"2016-04-07 20:39:07",68
12,58,21649,21649,T,false,"2016-04-07 20:39:29",69
12,81,31083,31083,F,"2 6","2016-04-07 20:40:20",71
12,16,17148,17148,T,"true 1","2016-04-07 20:40:37",72
12,11,16981,16981,T,true,"2016-04-07 20:40:54",73
12,30,7996,7996,T,9,"2016-04-07 20:41:02",74
12,64,32507,32507,F,"7 6","2016-04-07 20:41:35",75
12,118,50201,50201,T,4,"2016-04-07 20:42:25",76
12,23,14818,14818,T,"1 4","2016-04-07 20:42:41",77
12,4,10700,10700,T,true,"2016-04-07 20:42:52",78
12,89,38124,63046,T,2,"2016-04-07 20:43:55",79
12,54,19201,19201,T,1,"2016-04-07 20:44:14",80
12,45,7979,7979,T,2,"2016-04-07 20:44:22",81
12,102,3901,3901,T,0,"2016-04-07 20:44:26",82
12,114,16685,16685,T,8,"2016-04-07 20:44:43",83
13,96,27031,27031,T,e,"2016-04-07 22:24:52",0
13,110,26570,26570,T,3,"2016-04-07 22:25:19",1
13,26,6606,6606,T,5,"2016-04-07 22:25:26",2
13,89,64787,108411,F,6,"2016-04-07 22:27:15",3
13,101,9441,9441,T,0,"2016-04-07 22:27:25",4
13,125,28781,28781,T,7,"2016-04-07 22:27:55",5
13,37,22304,22304,F,126,"2016-04-07 22:28:18",6
13,6,44551,44551,T,true,"2016-04-07 22:29:03",7
13,20,32027,32027,T,"6 -1","2016-04-07 22:29:35",8
13,49,14431,14431,T,1,"2016-04-07 22:29:50",9
13,78,31433,31433,T,"4 7","2016-04-07 22:30:22",10
13,71,34905,34905,F,"1 2","2016-04-07 22:30:58",11
13,119,41990,61370,T,5,"2016-04-07 22:32:00",12
13,12,13048,13048,T,true,"2016-04-07 22:32:13",13
13,79,22292,22292,F,"4 12","2016-04-07 22:32:36",14
13,31,81617,88216,F,3,"2016-04-07 22:34:05",15
13,44,23334,26478,F,c,"2016-04-07 22:34:32",16
13,18,31725,31725,T,"false 1","2016-04-07 22:35:04",17
13,126,22611,22611,T,9,"2016-04-07 22:35:27",18
13,103,53863,61806,T,h,"2016-04-07 22:36:29",19
13,59,12643,12643,T,true,"2016-04-07 22:36:42",20
13,97,10246,10246,T,2,"2016-04-07 22:36:53",21
13,1,21959,21959,T,false,"2016-04-07 22:37:16",22
13,50,11649,11649,T,1,"2016-04-07 22:37:28",23
13,73,23220,23220,T,true,"2016-04-07 22:37:51",24
13,38,13902,13902,T,126,"2016-04-07 22:38:06",25
13,65,50208,50208,T,"8 8","2016-04-07 22:38:57",26
13,86,56953,56953,T,"4 0","2016-04-07 22:39:54",27
13,32,18798,18798,T,9,"2016-04-07 22:40:13",28
13,116,22399,22399,F,3,"2016-04-07 22:40:36",29
13,83,42813,65571,T,"5 5 2","2016-04-07 22:41:42",30
13,113,23217,35977,T,7,"2016-04-07 22:42:19",31
13,8,11067,11067,T,6,"2016-04-07 22:42:30",32
13,13,23111,23111,T,"3 5","2016-04-07 22:42:54",33
13,47,23065,30831,T,3,"2016-04-07 22:43:25",34
13,30,15636,15636,T,9.0,"2016-04-07 22:43:41",35
13,104,8850,8850,T,g,"2016-04-07 22:43:51",36
13,74,11614,11614,T,true,"2016-04-07 22:44:03",37
13,23,19094,19094,T,"1 4","2016-04-07 22:44:23",38
13,42,12943,12943,T,21,"2016-04-07 22:44:36",39
13,66,23838,42980,T,"8 8","2016-04-07 22:45:19",40
13,90,67095,83857,T,4,"2016-04-07 22:46:44",41
13,115,13930,13930,T,1,"2016-04-07 22:46:58",42
13,98,7011,7011,T,2,"2016-04-07 22:47:06",43
13,80,51031,51031,T,"6 8","2016-04-07 22:47:58",44
13,7,10126,10126,T,0,"2016-04-07 22:48:08",45
13,68,21047,21047,F,abcdef,"2016-04-07 22:48:30",46
13,92,12115,12115,T,b,"2016-04-07 22:48:42",47
13,36,22393,22393,T,"5 5","2016-04-07 22:49:05",48
13,122,11217,11217,T,4,"2016-04-07 22:49:17",49
13,25,14773,14773,T,5,"2016-04-07 22:49:32",50
13,48,24419,24419,F,9,"2016-04-07 22:49:57",51
13,77,23503,23503,F,"0 9","2016-04-07 22:50:21",52
13,2,20697,20697,T,false,"2016-04-07 22:50:43",53
13,41,18499,18499,T,21,"2016-04-07 22:51:02",54
13,55,22956,33463,T,true,"2016-04-07 22:51:35",55
13,54,15550,15550,T,1,"2016-04-07 22:51:52",56
13,102,7456,7456,T,0,"2016-04-07 22:51:59",57
13,19,13872,13872,T,"3 1","2016-04-07 22:52:14",58
13,67,19687,19687,F,abcdef,"2016-04-07 22:52:34",59
13,120,25257,25257,T,32,"2016-04-07 22:53:00",60
13,109,18741,18741,T,3,"2016-04-07 22:53:19",61
13,108,18890,18890,T,0,"2016-04-07 22:53:39",62
13,61,24484,32734,F,"2 2","2016-04-07 22:54:12",63
13,95,92117,92117,T,s,"2016-04-07 22:55:44",64
